,,,Coverage,Coverage,Coverage,Average width,Average width,Average width,Spearman Correlation,Spearman Correlation,Spearman Correlation
,,,0.9,0.95,0.99,0.9,0.95,0.99,0.9,0.95,0.99
GP,0.5,1.0,0.9240506329113924,0.9493670886075949,1.0,8.882267816713542,10.583874903241691,13.909569428778756,0.07837660705485101,0.07791651386547836,0.0772687689709443
GP,1.5,1.0,0.9367088607594937,0.9493670886075949,1.0,8.65392829268565,10.311791578617154,13.55199132729167,0.186396073859328,0.19204859069328187,0.19736083597886392
GP,2.5,1.0,0.9113924050632911,0.9493670886075949,1.0,8.661121944427904,10.32036334336334,13.563256535729435,0.21175205427674545,0.20987347859616606,0.21223460081022416
J+,0.5,1.0,0.9113924050632911,0.9493670886075949,1.0,8.201997711462928,10.772682029374334,19.337394167097816,-0.19188663665441422,0.020766695852453356,0.13305709932688442
J+,1.5,1.0,0.9113924050632911,0.9367088607594937,1.0,8.017164705362555,10.755660319626282,19.76408697430485,0.1713986559775155,-0.022955495110610857,0.3109017528565371
J+,2.5,1.0,0.9113924050632911,0.9493670886075949,1.0,8.080759349068538,10.77735803547757,19.71623302888895,0.14436229827326302,-0.19939592854762145,0.13497094465551412
J+GP,0.5,0.5,0.8987341772151899,0.9493670886075949,1.0,8.1467223927443,10.810189101392035,18.589694828018573,0.09522661616924145,0.0807974926855292,0.13211183634527246
J+GP,0.5,1.0,0.8860759493670886,0.9493670886075949,1.0,8.179141029799961,11.192960138372674,19.519434116829846,0.08331759700964929,0.06552335751454416,0.07142916517824506
J+GP,0.5,1.5,0.8860759493670886,0.9493670886075949,1.0,8.241576674022012,11.092272201612301,20.563868089346947,0.08452139173005484,0.08333915160026181,0.0578821307589838
J+GP,1.5,0.5,0.9113924050632911,0.9367088607594937,1.0,7.946024961879609,10.80080614844523,19.019408371115166,0.16787338275327038,0.16762518514684902,0.25805651577954536
J+GP,1.5,1.0,0.8987341772151899,0.9493670886075949,1.0,7.975549306630546,10.782589074734666,19.354317381955713,0.18474946654842878,0.2365623806123882,0.22668709391128108
J+GP,1.5,1.5,0.8987341772151899,0.9493670886075949,1.0,8.113173554326993,10.594481788921298,19.771343101729087,0.1865679298261172,0.24215320047805178,0.20677986420883954
J+GP,2.5,0.5,0.9113924050632911,0.9493670886075949,1.0,8.022390064491052,10.669343847094233,18.93546742383547,0.2301680674051801,0.08340116406385267,0.3227563369234649
J+GP,2.5,1.0,0.9113924050632911,0.9493670886075949,1.0,8.041203742490401,10.545595793855078,19.029986823094802,0.21369722902417956,0.2018293779117145,0.2629539765442454
J+GP,2.5,1.5,0.8987341772151899,0.9493670886075949,1.0,8.071221563282466,10.540829207560686,19.23907467278639,0.2184092896571042,0.24436082898483316,0.2428991589026033
J-minmax-GP,0.5,0.5,0.9493670886075949,0.9746835443037974,1.0,9.175962177006982,11.873097770590393,19.58769219371637,0.3598050823748846,0.3375436729977198,0.27681095833771363
J-minmax-GP,0.5,1.0,0.9620253164556962,0.9620253164556962,1.0,9.220934015052938,12.336614493190204,20.59551983977725,0.29895827710439804,0.24606115564371028,0.17623096605417976
J-minmax-GP,0.5,1.5,0.9620253164556962,0.9620253164556962,1.0,9.274913103333608,12.138177787637641,21.70302062022676,0.24050001385376077,0.19122852912505692,0.1606597631927267
J-minmax-GP,1.5,0.5,0.9493670886075949,0.9620253164556962,1.0,8.957156866006759,11.832639220688751,19.888500595093053,0.4108281055980492,0.39454291372991035,0.35666563739003543
J-minmax-GP,1.5,1.0,0.9493670886075949,0.9620253164556962,1.0,8.962618156163048,11.748195753001534,20.302350609298074,0.37424093617688076,0.3653664346360153,0.2981493874890643
J-minmax-GP,1.5,1.5,0.9493670886075949,0.9620253164556962,1.0,9.120354715656317,11.490411431513499,20.75329320410792,0.34821584043554876,0.33669620684044416,0.27808094179436327
J-minmax-GP,2.5,0.5,0.9493670886075949,0.9620253164556962,1.0,8.941774528821929,11.671453957760578,19.63343452446163,0.39275822454941134,0.3941977557350771,0.3774144903001147
J-minmax-GP,2.5,1.0,0.9493670886075949,0.9620253164556962,1.0,8.988095339037931,11.538809209117327,19.853049644231593,0.38262381969054543,0.38442903518279803,0.3326101008961352
J-minmax-GP,2.5,1.5,0.9493670886075949,0.9620253164556962,1.0,8.970187176522012,11.42918497864537,20.100158135164087,0.3797837995270765,0.36277131926457584,0.3098690812914417
