,,,Coverage,Coverage,Coverage,Average width,Average width,Average width,Spearman Correlation,Spearman Correlation,Spearman Correlation
,,,0.9,0.95,0.99,0.9,0.95,0.99,0.9,0.95,0.99
GP,0.5,1.0,0.9761904761904762,0.9761904761904762,0.9761904761904762,91.63959751412246,109.1953154630003,143.50697033132883,0.714480825814548,0.719166226879798,0.7150705388264926
GP,1.5,1.0,0.9761904761904762,0.9761904761904762,0.9761904761904762,72.94187319578975,86.91560275402747,114.22646450413087,0.4832025615419993,0.4823760998412357,0.4867046172230833
GP,2.5,1.0,0.9761904761904762,0.9761904761904762,0.9761904761904762,70.89889516161286,84.48124427824358,111.02717515660841,0.62216837310994,0.6202468103223153,0.6247992581455635
J+,0.5,1.0,0.9047619047619048,0.9047619047619048,0.9761904761904762,29.75344623454582,40.75176656416597,358.6250286140718,-0.3848101479025143,0.14335424284893075,0.5700036105095009
J+,1.5,1.0,0.9523809523809523,0.9523809523809523,0.9761904761904762,30.445768735479604,51.963526938891704,278.9514864687185,0.09918356247285598,0.1437631670105208,
J+,2.5,1.0,0.9523809523809523,0.9523809523809523,0.9761904761904762,32.20272583522662,51.95432133579832,267.5136902578208,-0.2517971181490101,-0.3931468971897373,
J+GP,0.5,0.5,0.9047619047619048,0.9047619047619048,0.9761904761904762,28.141525282898016,38.66212006565964,268.95279022016365,0.6243724296930301,0.7599462986000242,0.7174271336465685
J+GP,0.5,1.0,0.8809523809523809,0.9047619047619048,0.9761904761904762,25.389590782841392,36.99249484021095,204.51824986572888,0.7444140463226994,0.7485743704887081,0.7122357524017805
J+GP,0.5,1.5,0.8809523809523809,0.9047619047619048,0.9761904761904762,25.98337400563714,32.6388965510715,157.89235666135377,0.6772177299608627,0.7233228159242735,0.7153353367113834
J+GP,1.5,0.5,0.9523809523809523,0.9523809523809523,0.9761904761904762,29.935516433543484,48.05267334839968,204.43426967000124,0.4817553966576381,0.373983022286967,0.4922341540135945
J+GP,1.5,1.0,0.9523809523809523,0.9523809523809523,0.9761904761904762,30.055618246260618,42.48361052880938,151.8264031700676,0.46902846319139496,0.4544903591674474,0.48768702861130525
J+GP,1.5,1.5,0.9523809523809523,0.9523809523809523,0.9761904761904762,29.616182673956008,39.03610778782896,114.98727197171176,0.5026891510245293,0.46082621574824284,0.49151443024526836
J+GP,2.5,0.5,0.9523809523809523,0.9523809523809523,0.9761904761904762,32.124655918058735,48.99911998150994,198.36964711469062,0.515171298139357,0.3811737151420018,0.6234578749132647
J+GP,2.5,1.0,0.9523809523809523,0.9523809523809523,0.9761904761904762,31.35483334866795,42.25466193119486,148.83394367105737,0.6052069022796357,0.6040806959869698,0.6311536476480751
J+GP,2.5,1.5,0.9523809523809523,0.9523809523809523,0.9761904761904762,29.586576925733045,38.56881994937691,113.97374534569228,0.5736303929427489,0.5896088809972297,0.6288730795330226
J-minmax-GP,0.5,0.5,0.9285714285714286,0.9523809523809523,0.9761904761904762,47.30969318560126,57.66966244283363,285.7207150561148,0.7835946490253561,0.775443417573396,0.7488594181503626
J-minmax-GP,0.5,1.0,0.9285714285714286,0.9523809523809523,0.9761904761904762,44.33573985233487,56.07680719536736,221.5993449073378,0.7680781251923297,0.7766312864519345,0.7452993898473312
J-minmax-GP,0.5,1.5,0.9523809523809523,0.9523809523809523,0.9761904761904762,45.220801277408626,51.34177096820899,174.99138974929554,0.7780574280096643,0.754179371254884,0.7417060750682897
J-minmax-GP,1.5,0.5,0.9523809523809523,0.9523809523809523,0.9761904761904762,47.15628282382465,65.64409444231462,221.72355515071484,0.46392327819596096,0.4768852291845432,0.4980567469544982
J-minmax-GP,1.5,1.0,0.9523809523809523,0.9523809523809523,0.9761904761904762,47.37642091649322,59.539203643537974,168.79160612754544,0.482354942030901,0.46342354428095783,0.4910620081158092
J-minmax-GP,1.5,1.5,0.9523809523809523,0.9523809523809523,0.9761904761904762,47.20680133978451,56.27764423064212,131.43835353226706,0.48723286856662984,0.4769426469171982,0.4801998058485667
J-minmax-GP,2.5,0.5,0.9523809523809523,0.9523809523809523,0.9761904761904762,49.03143113483835,66.46986996832455,215.53811657030943,0.5357980606347404,0.5538109160866557,0.6114344129500042
J-minmax-GP,2.5,1.0,0.9523809523809523,0.9523809523809523,0.9761904761904762,48.28411178085201,58.816783433980945,165.92160903117576,0.5746174539889722,0.5872680110666689,0.618805505915181
J-minmax-GP,2.5,1.5,0.9523809523809523,0.9523809523809523,0.9761904761904762,45.8395575382392,54.84279013808489,130.65133275220643,0.5880445805087385,0.60311853995497,0.6155484912336254
